listing_id,neighbourhood,room_type,latitude,longitude,price,number_of_reviews
20230316,Hengrove & Whitchurch Park,Private room,51.41619,-2.56379,32,93
1334007775251492590,Filwood,Private room,51.42522646057204,-2.5918442765388288,34,3
40090231,Filwood,Private room,51.4203,-2.58363,42,43
1103808676375463726,Stockwood,Entire home/apt,51.42748,-2.56146,111,23
826660106204272541,Ashley,Entire home/apt,51.47153,-2.58504,NA,2
44388002,Clifton,Entire home/apt,51.45206,-2.62115,NA,95
34960416,Cotham,Private room,51.46643,-2.60086,NA,40
1246264398482735206,Easton,Private room,51.454443789841534,-2.558887450975328,45,1
1057823138385231550,Clifton Down,Entire home/apt,51.46270047721888,-2.6076271757483482,140,19
1075207976411452080,Clifton,Entire home/apt,51.4512424,-2.616867,71,78
25908808,Central,Entire home/apt,51.45165,-2.59271,193,680
936085511949448468,Windmill Hill,Entire home/apt,51.43398,-2.59756,202,23
37267843,Frome Vale,Private room,51.4875,-2.55078,60,1
23083602,Lawrence Hill,Private room,51.45759963989258,-2.578339099884033,39,325
40363536,Hillfields,Entire home/apt,51.46708,-2.52491,46,166
31796234,Avonmouth & Lawrence Weston,Entire home/apt,51.49054,-2.67777,123,35
45820078,Lockleaze,Entire home/apt,51.48665,-2.56662,NA,5
867464828533493511,Cotham,Entire home/apt,51.46894,-2.60406,90,62
1906645,Cotham,Entire home/apt,51.46699,-2.59563,69,106
1127407135121262923,Bishopsworth,Private room,51.42367,-2.61126,36,33
1283874985667726027,Windmill Hill,Entire home/apt,51.43434367408484,-2.5869926065206528,78,6
1283957730701440666,Central,Entire home/apt,51.459528192446456,-2.584139778642534,96,0
16340802,Bishopston & Ashley Down,Entire home/apt,51.48104,-2.58605,NA,40
41853950,Eastville,Entire home/apt,51.47864,-2.53826,149,14
32523240,Easton,Entire home/apt,51.46238,-2.5588,190,57
1015016826212703326,Central,Entire home/apt,51.45605,-2.59059,213,41
1372885480039734784,Lawrence Hill,Entire home/apt,51.45732366684042,-2.580900077763108,75,0
1243469999580038730,Knowle,Private room,51.43632579166261,-2.5749402034290707,47,7
1296525985651988789,Ashley,Entire home/apt,51.46318085322908,-2.585289986905343,200,1
970948457186050210,Filwood,Private room,51.41971,-2.59104,NA,5
1049249568062022764,Hotwells & Harbourside,Entire home/apt,51.449651,-2.6152811,114,23
515287091001928540,Southmead,Entire home/apt,51.4986991,-2.5995827,118,22
40155380,Southville,Entire home/apt,51.44497299194336,-2.6088380813598633,50,140
53859124,Southville,Entire home/apt,51.44342,-2.60112,61,161
668582114167485650,Clifton Down,Entire home/apt,51.46032,-2.61208,117,16
1348480853105866260,Horfield,Entire home/apt,51.49608008156984,-2.589273358756205,286,0
580906149503743793,Brislington West,Private room,51.44159,-2.55642,60,97
34602703,Cotham,Entire home/apt,51.46486,-2.5921,71,99
1374510920487737309,Lawrence Hill,Entire home/apt,51.4568807,-2.5816885,101,0
741880043493666940,Southville,Entire home/apt,51.44161,-2.61722,131,5
36095209,Central,Entire home/apt,51.45349,-2.59293,81,292
660740537078090790,Clifton Down,Entire home/apt,51.4627706676846,-2.6106268912553787,60,1
34830962,Ashley,Entire home/apt,51.46117,-2.58319,88,383
1148508823440807547,St George West,Entire home/apt,51.46104,-2.55434,149,0
17247211,Ashley,Private room,51.46924,-2.59052,44,131
836640717511853201,Cotham,Private room,51.46455169999999,-2.5914614,45,21
18100599,Hotwells & Harbourside,Private room,51.45535,-2.60573,103,86
117122,Hotwells & Harbourside,Private room,51.44976,-2.61,79,200
1262299675429127346,Central,Entire home/apt,51.45908341216772,-2.6076031237952773,133,9
1254548503879835850,Central,Entire home/apt,51.457789852258074,-2.5974840408997117,93,8
1241895559980243164,Southville,Entire home/apt,51.44571149999999,-2.6032395,111,3
1118799019046855074,Avonmouth & Lawrence Weston,Entire home/apt,51.50111,-2.65929,207,0
45861435,Stoke Bishop,Entire home/apt,51.48123,-2.62655,360,53
39527992,Ashley,Entire home/apt,51.46712,-2.591,NA,35
667291869650009208,Ashley,Private room,51.46606,-2.58077,28,98
53235690,Clifton,Entire home/apt,51.45787,-2.61473,120,25
920415147190129630,Frome Vale,Entire home/apt,51.48008810709899,-2.529868930578232,113,18
1300714231386760258,Bishopsworth,Entire home/apt,51.423446640253204,-2.605789192020893,115,0
1328886661398866544,Frome Vale,Private room,51.48967,-2.53387,50,0
1234513541880110497,Lockleaze,Private room,51.48413,-2.57874,43,20
12187361,Lawrence Hill,Entire home/apt,51.46102,-2.57558,NA,543
1150058373776953268,Knowle,Entire home/apt,51.42991,-2.57744,72,0
830993988649407064,Frome Vale,Entire home/apt,51.48789,-2.54244,81,97
26923669,Eastville,Private room,51.47319,-2.55936,NA,7
53046254,Bishopston & Ashley Down,Entire home/apt,51.47563,-2.57736,124,47
1177382453605566212,St George West,Entire home/apt,51.4576,-2.54642,90,5
745460679026603052,Ashley,Entire home/apt,51.46162227709812,-2.5887439195739703,76,79
44369953,Clifton Down,Entire home/apt,51.4633429,-2.6099563,64,36
1224817863236008050,Horfield,Private room,51.49317,-2.57698,43,2
48009591,Bishopston & Ashley Down,Private room,51.47579,-2.57949,NA,11
572440649914037048,Avonmouth & Lawrence Weston,Entire home/apt,51.50209,-2.64918,211,20
1374571961221775784,Lawrence Hill,Entire home/apt,51.4568807,-2.5816885,92,0
20153374,Clifton,Private room,51.45152,-2.62104,NA,167
51738797,St George Troopers Hill,Entire home/apt,51.45077,-2.52294,55,135
20878593,Cotham,Entire home/apt,51.4649,-2.59693,102,363
18939856,Central,Entire home/apt,51.45497,-2.59649,82,487
22154299,Southville,Entire home/apt,51.44349,-2.59043,130,423
1024991946386627924,Clifton Down,Entire home/apt,51.46668,-2.60873,90,41
15750112,Brislington West,Private room,51.43248,-2.54743,41,66
42786066,Bishopsworth,Private room,51.42463,-2.61156,36,17
1268305206261186967,Clifton,Entire home/apt,51.4511150597741,-2.6090378744508294,91,16
8967035,Knowle,Entire home/apt,51.43072,-2.56403,54,178
1286962877991432369,Eastville,Entire home/apt,51.464637294140665,-2.546221422090156,59,12
24216471,Central,Entire home/apt,51.449959,-2.596754,58,81
32288245,Cotham,Private room,51.46445,-2.59755,47,323
54254304,St George West,Entire home/apt,51.45799,-2.54768,90,29
1344976073228878572,Clifton,Entire home/apt,51.46287048546536,-2.6178166516364065,127,7
856298729390446314,Ashley,Private room,51.4731,-2.59093,55,25
45479531,Westbury-on-Trym & Henleaze,Entire home/apt,51.4909,-2.61697,94,118
613019993862331071,Bedminster,Entire home/apt,51.436935,-2.611893,NA,1
50610919,Hotwells & Harbourside,Entire home/apt,51.4498361,-2.6191684,103,51
730305993207161464,Ashley,Entire home/apt,51.46725,-2.58072,56,36
1217284332196480064,Windmill Hill,Entire home/apt,51.44372953870296,-2.5804633271398503,128,11
968927041836176084,Eastville,Private room,51.4684,-2.54206,27,10
1170163584136467095,Hengrove & Whitchurch Park,Private room,51.42504,-2.56885,52,0
35533326,Bedminster,Entire home/apt,51.43932,-2.60772,NA,52
42532128,Brislington West,Entire home/apt,51.44381,-2.56417,120,66
51282786,Ashley,Private room,51.4655,-2.58927,54,189
960024428147099292,Central,Private room,51.4596637,-2.5920532,NA,0
1057173205665298293,Ashley,Entire home/apt,51.4671,-2.58673,NA,15
1326609344794991775,Central,Private room,51.4545,-2.59225,NA,1
1285667580429722156,Lawrence Hill,Entire home/apt,51.461213761752234,-2.5739089127832306,241,4
27587231,Brislington West,Entire home/apt,51.44462,-2.55439,116,50
37673308,Clifton Down,Entire home/apt,51.46137,-2.61059,127,404
896930432795400139,Brislington West,Private room,51.44653472786082,-2.5489605590701103,32,107
40558723,Ashley,Private room,51.46809,-2.58578,39,95
760686068637480699,Central,Entire home/apt,51.45611153532831,-2.5979279343933115,88,44
1179091313795345111,Southville,Entire home/apt,51.44554,-2.60951,151,25
1060173515639908164,Easton,Private room,51.45845,-2.55912,100,1
1199255142532197432,Brislington West,Entire home/apt,51.43701,-2.55292,85,9
1290346834460023333,Central,Entire home/apt,51.45745679685183,-2.596137238428134,123,7
860668137307915866,Cotham,Entire home/apt,51.4638784,-2.5921095,113,105
1041814165166775286,Southmead,Entire home/apt,51.49309,-2.60919,159,8
799089904962759661,Southville,Entire home/apt,51.44103237504512,-2.60483374232789,77,136
53642080,Clifton,Entire home/apt,51.45348,-2.61877,94,44
42342835,Ashley,Entire home/apt,51.465,-2.58912,NA,23
53621371,Clifton Down,Entire home/apt,51.45883,-2.6089,110,8
669127663432017539,St George Central,Entire home/apt,51.46406,-2.53416,71,2
1207039735139908621,Redland,Entire home/apt,51.4727742,-2.6124678,42,0
1173717293720055970,Hotwells & Harbourside,Entire home/apt,51.4550102,-2.6041519,142,1
34047417,Eastville,Private room,51.47785,-2.53993,50,37
9521652,Central,Entire home/apt,51.4544,-2.59404,75,452
1108365159818438394,Ashley,Entire home/apt,51.4617637,-2.5870613,86,10
751892504270005346,Clifton Down,Entire home/apt,51.46193,-2.61357,226,26
1307426021141557715,Easton,Entire home/apt,51.4617079,-2.5564003,114,5
654171293539522855,Eastville,Private room,51.48013,-2.54983,NA,0
653579304601212154,Bishopston & Ashley Down,Entire home/apt,51.4839685,-2.5875855,NA,0
1350705616971324967,Clifton,Entire home/apt,51.45728681887219,-2.612230518982661,93,2
1338327476081741896,Lawrence Hill,Entire home/apt,51.46848146799438,-2.5674560851746824,NA,0
1340610028688366929,Horfield,Entire home/apt,51.49902273356126,-2.5943395385049897,71,0
6524307,Central,Entire home/apt,51.45446,-2.59576,85,49
1275236012442356870,Hengrove & Whitchurch Park,Entire home/apt,51.41337,-2.56458,113,1
45751935,Central,Entire home/apt,51.44942,-2.59258,105,296
45095311,St George West,Entire home/apt,51.46189,-2.54464,82,35
46043044,Knowle,Private room,51.43807,-2.5661,33,22
40168473,Hotwells & Harbourside,Entire home/apt,51.45349,-2.60457,94,49
1338308720874889943,Central,Entire home/apt,51.4547779,-2.6029008,138,0
19765675,Clifton,Entire home/apt,51.4562,-2.61225,71,103
35286646,Lockleaze,Entire home/apt,51.48589,-2.56741,40,176
598215965795976276,Redland,Entire home/apt,51.48126,-2.60414,270,1
42107283,Knowle,Private room,51.43104,-2.57209,39,27
776131813045606690,Hengrove & Whitchurch Park,Private room,51.42016,-2.57484,38,15
9249090,Windmill Hill,Private room,51.44098,-2.58926,37,67
1181704050664790700,Redland,Entire home/apt,51.47343,-2.59261,210,24
750745892849931892,St George Central,Entire home/apt,51.46062,-2.53558,NA,3
43176437,Central,Entire home/apt,51.45598,-2.59195,91,204
886863611786614364,Horfield,Private room,51.49092,-2.58538,37,0
1185379059064695391,Brislington West,Entire home/apt,51.44602,-2.5464,91,3
40792729,Clifton,Entire home/apt,51.4569,-2.61823,143,238
551235332921859845,Southville,Entire home/apt,51.44327,-2.60365,NA,1
825884216056105691,Central,Entire home/apt,51.45968,-2.60296,103,22
766506837884599709,Ashley,Private room,51.463396,-2.578882,49,112
27017815,Eastville,Private room,51.47249,-2.55439,54,23
39054518,Bishopsworth,Private room,51.42377,-2.61993,25,131
768065503107645629,Clifton Down,Private room,51.4601773,-2.613534,56,285
1360026047423185326,Central,Entire home/apt,51.45671,-2.59397,21,0
613454826932187824,Ashley,Entire home/apt,51.46954,-2.572941,NA,29
1218635566334410942,Windmill Hill,Entire home/apt,51.44,-2.59225,NA,3
40468365,Bishopsworth,Entire home/apt,51.41711,-2.61881,78,23
49653145,Windmill Hill,Entire home/apt,51.43563,-2.59627,NA,182
13792660,Avonmouth & Lawrence Weston,Entire home/apt,51.5026,-2.65003,NA,23
50837328,Redland,Entire home/apt,51.47721,-2.59551,71,95
13091537,Lockleaze,Entire home/apt,51.47502,-2.57451,NA,18
45975227,Ashley,Entire home/apt,51.46174,-2.58587,62,128
1150042978738099050,Knowle,Entire home/apt,51.42887,-2.57768,216,0
1038846264698010086,Easton,Private room,51.46735,-2.55985,40,17
1176026167412818148,Central,Entire home/apt,51.45294,-2.59501,80,25
578684308764276857,Cotham,Entire home/apt,51.4639663,-2.6023948,109,65
31976664,Clifton,Entire home/apt,51.45594,-2.614614,88,191
1345523203392829983,Ashley,Entire home/apt,51.461805523779304,-2.583227354805859,NA,1
672446951897796485,St George Central,Entire home/apt,51.4633058,-2.5144007,100,2
863690553621074833,Central,Entire home/apt,51.46179,-2.59114,104,14
737720118035595204,Central,Private room,51.45074,-2.58915,NA,10
906539594151108926,Ashley,Private room,51.467611101981255,-2.584381476044655,518,0
33168556,Stockwood,Private room,51.42522,-2.56182,27,205
836011956125592154,Clifton Down,Private room,51.461328845279645,-2.6155773800458992,74,82
44125942,Ashley,Private room,51.46503,-2.58742,38,120
812907565793191498,Lawrence Hill,Entire home/apt,51.45602,-2.57999,170,9
1125372878457488284,Brislington East,Private room,51.43555,-2.54704,36,2
897976277292625062,Frome Vale,Entire home/apt,51.4800754,-2.5299521,103,14
15429183,Bedminster,Private room,51.43535614013672,-2.610055923461914,60,14
692477378458936235,Ashley,Private room,51.47037,-2.58387,60,8
21665116,St George West,Private room,51.46058,-2.54703,36,199
1098476939466199129,Cotham,Private room,51.46515,-2.59033,59,26
593512599392421035,Clifton Down,Entire home/apt,51.46912,-2.6101,280,105
20630629,Windmill Hill,Entire home/apt,51.43985366821289,-2.5905590057373047,63,350
1033279943248081801,Easton,Entire home/apt,51.46863,-2.56443,NA,1
35649114,Ashley,Entire home/apt,51.46344,-2.58525,97,184
1310248455013564296,Clifton,Entire home/apt,51.455237912095136,-2.6150807270978613,170,0
23878460,Hillfields,Entire home/apt,51.4735634,-2.5372229,NA,18
26027311,Ashley,Entire home/apt,51.46736,-2.57996,NA,90
16565691,Bishopston & Ashley Down,Entire home/apt,51.48277,-2.58765,NA,241
1360211072126029312,Clifton,Entire home/apt,51.45040854995515,-2.6111634576721166,315,0
5752786,Redland,Private room,51.47619,-2.59096,49,390
870864465388311711,Clifton,Entire home/apt,51.45494,-2.6231,58,143
44370086,Clifton Down,Entire home/apt,51.4633429,-2.6099563,70,42
53542096,Clifton Down,Entire home/apt,51.45808,-2.61149,141,17
942609434200522100,Central,Entire home/apt,51.45396,-2.60002,61,16
683861184621079910,Lawrence Hill,Entire home/apt,51.4552,-2.57941,176,114
5295347,Clifton Down,Entire home/apt,51.45952224731445,-2.6107959747314453,69,459
878832635400427744,Brislington West,Private room,51.446332,-2.5490057,32,81
31433074,Lawrence Hill,Private room,51.46489,-2.56641,32,8
19025857,Horfield,Private room,51.49451,-2.59954,40,78
594577904903319408,Bishopsworth,Entire home/apt,51.43065,-2.61376,75,32
51283816,Southville,Entire home/apt,51.44198,-2.61082,257,8
829642152858935300,Ashley,Private room,51.46456,-2.57834,NA,16
32349932,Cotham,Private room,51.46866,-2.60435,NA,47
765249654853574895,Cotham,Entire home/apt,51.46419,-2.59476,NA,13
54196962,Brislington West,Private room,51.44503,-2.55285,46,148
1274587119372427795,Southville,Entire home/apt,51.44124600468842,-2.599519419493127,71,0
1179857686499048587,Horfield,Entire home/apt,51.49505380000001,-2.5793203,113,7
997820908773391709,Central,Entire home/apt,51.45443,-2.59599,81,62
1340182550468862205,Clifton Down,Entire home/apt,51.45874699137135,-2.6114206636756783,89,4
48056288,Clifton Down,Entire home/apt,51.46842,-2.61446,53,254
1359379755941538208,Hotwells & Harbourside,Entire home/apt,51.451394087560544,-2.6042260105616406,112,0
1169045773620343560,St George West,Private room,51.463961,-2.5470223,34,7
1304221510081458996,Hengrove & Whitchurch Park,Entire home/apt,51.42459378482527,-2.5711513246239694,128,0
625253097533715817,Central,Entire home/apt,51.45594,-2.60506,121,7
47558346,Eastville,Entire home/apt,51.47486,-2.5479,140,59
995576015342593825,Bedminster,Entire home/apt,51.43603,-2.61062,83,29
625273479846203115,Hotwells & Harbourside,Entire home/apt,51.4558,-2.60704,94,5
1263884748076875652,Hartcliffe & Withywood,Entire home/apt,51.41107,-2.60837,175,0
1313192018244888618,Cotham,Entire home/apt,51.466208894740774,-2.6031150790146835,211,1
34505914,St George West,Private room,51.45924,-2.54136,32,158
1345413056460773685,Clifton,Entire home/apt,51.46206765306605,-2.61716287314782,112,1
818894451354451965,St George Central,Entire home/apt,51.46102,-2.53071,206,65
689769144948300369,Ashley,Entire home/apt,51.45971,-2.58498,101,32
40434257,Knowle,Entire home/apt,51.43706,-2.56367,280,0
15856894,Ashley,Entire home/apt,51.46626,-2.57965,55,42
38550017,Central,Private room,51.45597,-2.59825,NA,97
20701453,Westbury-on-Trym & Henleaze,Private room,51.47878,-2.60974,86,18
1297839379035387684,St George Troopers Hill,Entire home/apt,51.45554,-2.53952,168,4
843543819939452723,Redland,Private room,51.47911,-2.59937,125,16
683859334810426219,Lawrence Hill,Entire home/apt,51.45685,-2.57992,135,38
50617150,Windmill Hill,Entire home/apt,51.44029,-2.59127,119,10
580150867968273785,Clifton Down,Entire home/apt,51.46718,-2.60977,89,82
42478608,Clifton Down,Entire home/apt,51.46521,-2.61108,68,0
1356334823291009786,Central,Entire home/apt,51.44689386377298,-2.5995097597151045,118,1
41259723,Bedminster,Entire home/apt,51.442733,-2.629336,82,286
1065276800931252348,St George Troopers Hill,Private room,51.45238,-2.53266,33,16
1224810806548646284,Horfield,Private room,51.49476,-2.57508,38,5
614132440006497058,Bishopston & Ashley Down,Entire home/apt,51.4738236,-2.5855722,71,27
35343436,Clifton,Entire home/apt,51.45205,-2.61783,112,150
52903104,Bishopston & Ashley Down,Private room,51.48043,-2.59106,63,47
45696164,Southville,Entire home/apt,51.44321,-2.61243,120,41
815237773011730343,Redland,Private room,51.47305351666362,-2.6155756985324308,56,50
1324670594822116651,Southmead,Entire home/apt,51.50078,-2.61146,207,0
44384310,Redland,Private room,51.47725,-2.59179,39,200
794847419240201419,Ashley,Entire home/apt,51.4743355662487,-2.5872883200645447,300,0
706218693303015200,Ashley,Entire home/apt,51.47095,-2.57694,115,5
1374511153510379978,Lawrence Hill,Entire home/apt,51.4568807,-2.5816885,101,0
7900542,Bishopston & Ashley Down,Private room,51.47926,-2.58416,59,272
625288001250723494,Hotwells & Harbourside,Entire home/apt,51.454914,-2.606047,125,2
1173727875096418473,Hotwells & Harbourside,Entire home/apt,51.4550102,-2.6041519,152,0
39626441,Cotham,Private room,51.47154,-2.60813,40,48
9408981,Westbury-on-Trym & Henleaze,Private room,51.49464,-2.61207,60,505
1359242560981471230,Hotwells & Harbourside,Entire home/apt,51.4520823,-2.603859,115,0
753717662596305200,Eastville,Private room,51.47378,-2.55753,37,15
45522292,Easton,Entire home/apt,51.466076,-2.563031,65,7
722284410473332295,Ashley,Entire home/apt,51.46659482516089,-2.5800361920654202,56,43
11655698,Brislington West,Private room,51.43899,-2.55895,31,41
1247069104371725209,Hengrove & Whitchurch Park,Entire home/apt,51.41684,-2.57638,115,6
1223801869315708325,Cotham,Entire home/apt,51.46277,-2.5949,115,3
17197474,Easton,Entire home/apt,51.46298,-2.56334,NA,114
1269709698409414121,St George West,Entire home/apt,51.460793785326864,-2.550628802474244,280,0
1131663651742380129,Eastville,Entire home/apt,51.47571,-2.54494,NA,4
1125810507289677038,Central,Entire home/apt,51.45687,-2.60778,33,4
25967724,Central,Entire home/apt,51.4595,-2.59293,208,22
774784613809785733,Central,Private room,51.44632471702646,-2.59210791438818,66,0
45824397,Clifton Down,Entire home/apt,51.4578,-2.61244,101,23
51151071,Bishopston & Ashley Down,Private room,51.479,-2.58235,52,75
1062159176978819610,Lockleaze,Private room,51.48433,-2.5774,40,51
1318297748469107380,Clifton,Entire home/apt,51.45705764057263,-2.6132507547184156,88,0
21454678,Hotwells & Harbourside,Entire home/apt,51.45493,-2.60591,530,167
37930130,Eastville,Entire home/apt,51.47815780000001,-2.537251,50,6
16935897,Clifton,Entire home/apt,51.456074,-2.614686,69,204
812912992622003858,Clifton,Entire home/apt,51.45595,-2.6115,112,18
1045449767368186866,Clifton Down,Entire home/apt,51.4681,-2.61315,138,4
43762200,Central,Entire home/apt,51.45344924926758,-2.592478036880493,159,33
38090628,Cotham,Private room,51.46981,-2.60611,43,52
36968595,Windmill Hill,Private room,51.44214,-2.57977,51,362
1109579708525152785,Redland,Entire home/apt,51.4752,-2.59728,99,26
40519320,Clifton Down,Entire home/apt,51.46086,-2.60918,125,68
48690340,Eastville,Entire home/apt,51.47328,-2.54845,164,10
843193206491706670,Clifton,Entire home/apt,51.45624,-2.61062,145,1
42938607,Hotwells & Harbourside,Entire home/apt,51.44747,-2.60358,475,13
5941586,Cotham,Entire home/apt,51.46714,-2.60138,190,0
50744938,Clifton,Entire home/apt,51.45661,-2.62136,176,37
1273141036250004319,Southville,Entire home/apt,51.44245,-2.5999,85,0
407485,Ashley,Entire home/apt,51.46769,-2.5825,93,362
1197561336775833115,Stoke Bishop,Entire home/apt,51.47201,-2.6297,85,3
19503512,Avonmouth & Lawrence Weston,Private room,51.482807,-2.6791962,50,4
1378851600977935183,Hotwells & Harbourside,Entire home/apt,51.446878714404725,-2.6139076993616164,170,0
48624735,Ashley,Private room,51.4714,-2.58787,49,45
714389969099959755,Cotham,Entire home/apt,51.4690886,-2.6028726,80,38
1274550452385721900,Horfield,Entire home/apt,51.49306,-2.58785,130,6
638175319135720785,Clifton,Entire home/apt,51.45146,-2.6101,94,275
27004486,Hotwells & Harbourside,Entire home/apt,51.45501,-2.60683,107,414
715219475913196745,Clifton,Entire home/apt,51.46068,-2.62352,155,77
928993760009546659,Westbury-on-Trym & Henleaze,Entire home/apt,51.49076,-2.60989,112,11
1050820916346144338,Southville,Entire home/apt,51.44396,-2.58816,86,57
507713817403686676,Central,Private room,51.44741,-2.59928,NA,0
1030960533067744477,Lawrence Hill,Entire home/apt,51.45547,-2.578,167,57
779489478976709733,Easton,Entire home/apt,51.46317,-2.5569,68,18
983977841899757321,Central,Entire home/apt,51.46044,-2.60207,115,0
1045440128895591602,Clifton Down,Entire home/apt,51.46853,-2.61298,176,7
516382711946930456,Ashley,Entire home/apt,51.46253,-2.58681,NA,17
783191218793956611,Avonmouth & Lawrence Weston,Entire home/apt,51.51196,-2.66639,158,12
1161467337554931372,Clifton,Entire home/apt,51.4511818,-2.6212197,121,16
49975525,Lawrence Hill,Entire home/apt,51.46003,-2.57765,NA,190
665641662856237810,Southville,Entire home/apt,51.44137,-2.60204,173,23
707662119349828473,Eastville,Private room,51.47772,-2.54246,37,50
1336824411597612669,Windmill Hill,Entire home/apt,51.43977837008479,-2.578575986195792,60,0
12100361,St George West,Entire home/apt,51.45963,-2.55023,44,33
54255243,Clifton,Entire home/apt,51.45654,-2.61008,81,66
999892406671234585,Clifton,Private room,51.45149,-2.61143,22,54
48972207,Clifton Down,Entire home/apt,51.46006,-2.61383,140,34
1315100837804637504,Avonmouth & Lawrence Weston,Entire home/apt,51.49944587722644,-2.6612713503892906,95,9
1347864748378201443,Southville,Entire home/apt,51.44028114874083,-2.599312186026689,NA,0
1262312333203464469,Brislington West,Entire home/apt,51.42912627124275,-2.5512424556311384,102,5
1222396651345037856,Cotham,Entire home/apt,51.46243,-2.59566,116,7
1262300401305396751,Central,Entire home/apt,51.459884402243894,-2.6072071285223037,112,9
1036144100555200656,Central,Entire home/apt,51.45439,-2.59429,271,1
1036150405603008624,Central,Entire home/apt,51.45597,-2.5949,530,3
1141053983177015467,Clifton Down,Private room,51.45864,-2.61115,81,0
19476170,Central,Entire home/apt,51.45248,-2.59169,240,240
1045021827624691198,Redland,Private room,51.4726173,-2.613366,44,21
20556549,Bedminster,Private room,51.43666,-2.61393,27,56
30760761,Westbury-on-Trym & Henleaze,Entire home/apt,51.47808,-2.6145,136,103
1170438335967902764,Southville,Private room,51.4419,-2.62219,100,3
696136998630395795,Central,Entire home/apt,51.4533728,-2.5960839,65,108
1262213174115810073,Eastville,Entire home/apt,51.47271600895715,-2.5485472298617964,176,2
1030371774789676685,Lawrence Hill,Entire home/apt,51.4545934,-2.5784534,131,55
1536968,Windmill Hill,Private room,51.44044,-2.5924,NA,118
1235685142321385754,St George West,Private room,51.46487,-2.54404,40,8
12999409,Eastville,Private room,51.47501,-2.55967,33,49
47941392,Hengrove & Whitchurch Park,Private room,51.41378,-2.58593,60,17
1035529446849460839,Bishopston & Ashley Down,Entire home/apt,51.48154,-2.58454,69,40
553494303654824902,Redland,Entire home/apt,51.473270416259766,-2.610124111175537,NA,11
27071310,Ashley,Private room,51.46992,-2.58877,NA,60
53621329,Central,Entire home/apt,51.46047,-2.60847,117,4
18224845,Central,Private room,51.45597,-2.60522,108,77
24722526,St George Troopers Hill,Private room,51.45346,-2.5345,24,50
2793019,Ashley,Entire home/apt,51.46664,-2.58431,NA,72
9598461,Central,Private room,51.45141,-2.59257,NA,4
814189300452901834,Easton,Private room,51.466009074200024,-2.556426677246093,49,10
587519364850367351,Hotwells & Harbourside,Entire home/apt,51.451324,-2.607754,106,31
551433795140308706,Redland,Entire home/apt,51.47516,-2.61261,NA,29
565095478892386727,Windmill Hill,Entire home/apt,51.43515,-2.59813,NA,48
544142711838072912,Bedminster,Entire home/apt,51.43953,-2.60119,NA,81
1318937534600761977,Eastville,Entire home/apt,51.47387363687787,-2.547126026062304,115,3
21388405,Central,Entire home/apt,51.456009,-2.596493,164,116
1276766140066844158,Clifton Down,Entire home/apt,51.46101077600067,-2.611442226171332,127,0
33907148,Frome Vale,Private room,51.49246,-2.52059,70,15
959132021713282912,Clifton,Entire home/apt,51.4564837,-2.6185424,134,5
664539994156905876,Brislington West,Private room,51.44055,-2.55693,NA,42
1262299675274313209,Central,Entire home/apt,51.45909361059369,-2.6071828599957083,124,11
707096556215455802,Clifton,Entire home/apt,51.451144,-2.6177281,75,81
1319698604234024131,Avonmouth & Lawrence Weston,Entire home/apt,51.50133,-2.70143,89,1
889649948819764295,Clifton,Entire home/apt,51.4564837,-2.6185424,75,12
544713116061233344,Bedminster,Entire home/apt,51.44073,-2.60203,530,78
20823818,Clifton Down,Entire home/apt,51.459644,-2.610894,68,236
633043782133516338,Redland,Private room,51.47521,-2.60847,52,65
3975847,Clifton Down,Private room,51.46993,-2.61109,70,163
37923326,Central,Entire home/apt,51.45344924926758,-2.592478036880493,111,413
1152095090326148594,Brislington East,Entire home/apt,51.4415384,-2.5361472,82,25
786373048912378081,Lockleaze,Private room,51.48114,-2.57496,32,45
1264318087947241784,Ashley,Entire home/apt,51.4673544,-2.5827281,108,4
1146293369016983737,Southville,Private room,51.441160000000004,-2.61373,59,11
1049249942946093858,Hotwells & Harbourside,Entire home/apt,51.449651,-2.6152811,114,22
1374557755782488855,Southville,Entire home/apt,51.4407519,-2.60013,95,0
817329379156716094,Hillfields,Private room,51.4675805,-2.5248091,35,3
1299070953381248862,Avonmouth & Lawrence Weston,Entire home/apt,51.49593,-2.66106,125,0
1280418232153430620,Easton,Entire home/apt,51.4631366,-2.554434053967294,78,13
1112812088540083195,St George West,Entire home/apt,51.46056,-2.54662,280,0
883882156454271038,Redland,Entire home/apt,51.4761,-2.59467,NA,4
5267860,Cotham,Entire home/apt,51.46777,-2.59495,NA,279
11901776,Lawrence Hill,Entire home/apt,51.45864,-2.57649,NA,252
1260067538496233591,Central,Entire home/apt,51.45912435880409,-2.606503028536298,136,22
15227718,Clifton Down,Private room,51.46006,-2.61294,40,849
761400700290903637,Clifton Down,Entire home/apt,51.46751,-2.61099,530,11
907323137575887325,Eastville,Entire home/apt,51.4700821,-2.5345749,162,1
1270261627855044003,Easton,Entire home/apt,51.45921146407544,-2.5568271888855065,78,14
1172205836320177346,Ashley,Private room,51.46707,-2.58261,NA,7
901461696087777344,Cotham,Entire home/apt,51.4642817,-2.591925,88,21
15457289,Ashley,Entire home/apt,51.46738,-2.58057,56,52
35403723,Clifton,Entire home/apt,51.45952,-2.61637,NA,241
49805761,Central,Entire home/apt,51.448307037353516,-2.5849010944366455,89,291
1367212092924983889,Ashley,Entire home/apt,51.4645179,-2.5880107,290,0
